time,demo_network.H_5.sink.sink throughput
0.000035713,23.8738
0.000070713,15.9159
0.000105713,15.9159
0.000140713,16.384
0.000175713,15.9159
0.000210713,15.9159
0.000245713,15.9159
0.000280713,8.42606
0.000315713,7.02171
0.000350713,6.5536
0.000385713,7.48983
0.000420713,7.02171
0.000455713,7.48983
0.000490713,7.95794
0.000525713,7.95794
0.000560713,8.42606
0.000595713,8.42606
0.000630713,8.89417
0.000665713,8.89417
0.000700713,9.36229
0.000735713,9.8304
0.000770713,9.8304
0.000805713,10.2985
0.000840713,10.7666
0.000875713,11.2347
0.000910713,11.2347
0.000945713,11.7029
0.000980713,12.6391
0.001015713,12.6391
0.001050713,13.1072
0.001085713,13.5753
0.001120713,14.0434
0.001155713,14.5115
0.001190713,15.4478
0.001225713,15.4478
0.001260713,16.384
0.001295713,16.384
0.001330713,15.9159
0.001365713,17.3202
0.001400713,14.0434
0.001435713,14.9797
0.001470713,14.9797
0.001505713,16.384
0.001540713,15.9159
0.001575713,15.9159
0.001610713,16.384
0.001645713,14.5115
0.001680713,13.5753
0.001715713,13.5753
0.001750713,14.9797
0.001785713,14.9797
0.001820713,15.4478
0.001855713,15.4478
0.001890713,15.4478
0.001925713,14.0434
0.001960713,13.5753
0.001995713,14.5115
0.002030713,14.5115
0.002065713,15.4478
0.002100713,14.9797
0.002135713,15.9159
0.002170713,14.9797
0.002205713,13.5753
0.002240713,13.5753
0.002275713,14.0434
0.002310713,14.0434
0.002345713,14.9797
0.002380713,15.4478
0.002415713,15.4478
0.002450713,15.9159
0.002485713,14.5115
0.002520713,13.5753
0.002555713,14.0434
0.002590713,14.5115
0.002625713,14.9797
0.002660713,15.9159
0.002695713,15.4478
0.002730713,15.9159
0.002765713,14.5115
0.002800713,13.5753
0.002835713,14.5115
0.002870713,14.5115
0.002905713,15.4478
0.002940713,14.9797
0.002975713,15.9159
0.003010713,14.9797
0.003045713,14.0434
0.003080713,13.1072
0.003115713,14.0434
0.003150713,14.5115
0.003185713,14.5115
0.003220713,15.4478
0.003255713,15.4478
0.003290713,14.0434
0.003325713,13.1072
0.003360713,12.6391
0.003395713,13.5753
0.003430713,13.5753
0.003465713,14.0434
0.003500713,14.5115
0.003535713,14.5115
0.003570713,13.5753
0.003605713,13.1072
0.003640713,13.1072
0.003675713,14.0434
0.003710713,14.0434
0.003745713,14.5115
0.003780713,14.9797
0.003815713,14.9797
0.003850713,14.0434
0.003885713,13.1072
0.003920713,14.0434
0.003955713,14.5115
0.003990713,14.5115
0.004025713,14.9797
0.004060713,15.4478
0.004095713,14.9797
0.004130713,13.5753
0.004165713,13.5753
0.004200713,14.0434
0.004235713,14.5115
0.004270713,14.5115
0.004305713,14.9797
0.004340713,14.5115
0.004375713,14.0434
0.004410713,13.5753
0.004445713,14.0434
0.004480713,14.5115
0.004515713,14.9797
0.004550713,15.4478
0.004585713,15.4478
0.004620713,15.4478
0.004655713,13.5753
0.004690713,13.1072
0.004725713,14.0434
0.004760713,14.0434
0.004795713,14.5115
0.004830713,14.9797
0.004865713,14.9797
0.004900713,14.0434
0.004935713,13.1072
0.004970713,14.0434
0.005005713,14.0434
0.005040713,14.9797
0.005075713,14.9797
0.005110713,15.4478
0.005145713,14.9797
0.005180713,13.1072
0.005215713,12.6391
0.005250713,13.1072
0.005285713,13.5753
0.005320713,14.5115
0.005355713,14.0434
0.005390713,14.9797
0.005425713,14.5115
0.005460713,14.0434
0.005495713,13.1072
0.005530713,13.5753
0.005565713,14.0434
0.005600713,14.9797
0.005635713,14.9797
0.005670713,14.9797
0.005705713,14.0434
0.005740713,14.0434
0.005775713,13.1072
0.005810713,14.0434
0.005845713,14.5115
0.005880713,14.5115
0.005915713,14.9797
0.005950713,15.4478
0.005985713,14.5115
0.006020713,13.5753
0.006055713,14.0434
0.006090713,14.0434
0.006125713,14.9797
0.006160713,15.4478
0.006195713,15.9159
0.006230713,15.4478
0.006265713,15.9159
0.006300713,14.0434
0.006335713,13.5753
0.006370713,14.0434
0.006405713,14.9797
0.006440713,14.9797
0.006475713,15.4478
0.006510713,15.9159
0.006545713,15.9159
0.006580713,15.9159
0.006615713,14.0434
0.006650713,14.0434
0.006685713,14.0434
0.006720713,14.9797
0.006755713,15.4478
0.006790713,15.4478
0.006825713,15.9159
0.006860713,15.9159
0.006895713,13.5753
0.006930713,13.1072
0.006965713,13.5753
0.007000713,14.0434
0.007035713,14.5115
0.007070713,15.4478
0.007105713,14.9797
0.007140713,15.9159
0.007175713,14.0434
0.007210713,13.1072
0.007245713,14.0434
0.007280713,14.5115
0.007315713,14.5115
0.007350713,15.4478
0.007385713,14.9797
0.007420713,15.9159
0.007455713,14.5115
0.007490713,13.5753
0.007525713,14.0434
0.007560713,14.5115
0.007595713,14.5115
0.007630713,15.4478
0.007665713,14.9797
0.007700713,14.5115
0.007735713,13.1072
0.007770713,13.1072
0.007805713,13.1072
0.007840713,13.5753
0.007875713,14.0434
0.007910713,14.5115
0.007945713,14.9797
0.007980713,13.5753
0.008015713,13.1072
0.008050713,13.1072
0.008085713,13.5753
0.008120713,13.5753
0.008155713,14.0434
0.008190713,14.5115
0.008225713,14.0434
0.008260713,13.5753
0.008295713,13.1072
0.008330713,13.1072
0.008365713,14.0434
0.008400713,14.0434
0.008435713,14.5115
0.008470713,14.9797
0.008505713,14.0434
0.008540713,12.6391
0.008575713,13.5753
0.008610713,14.0434
0.008645713,14.5115
0.008680713,14.5115
0.008715713,14.9797
0.008750713,14.9797
0.008785713,14.5115
0.008820713,14.0434
0.008855713,14.9797
0.008890713,15.4478
0.008925713,15.9159
0.008960713,15.4478
0.008995713,15.9159
0.009030713,13.5753
0.009065713,13.5753
0.009100713,14.0434
0.009135713,14.9797
0.009170713,14.9797
0.009205713,15.9159
0.009240713,15.9159
0.009275713,15.4478
0.009310713,16.384
0.009345713,14.0434
0.009380713,14.0434
0.009415713,14.5115
0.009450713,14.5115
0.009485713,15.4478
0.009520713,15.4478
0.009555713,15.4478
0.009590713,14.9797
0.009625713,12.6391
0.009660713,13.1072
0.009695713,13.5753
0.009730713,14.0434
0.009765713,14.9797
0.009800713,14.5115
0.009835713,14.9797
0.009870713,14.9797
0.009905713,13.1072
0.009940713,13.1072
0.009975713,13.5753
0.010010713,13.5753
0.010045713,7.48983
0.010080713,4.21303
0.010115713,4.68114
0.010150713,4.68114
0.010185713,4.68114
0.010220713,4.68114
0.010255713,4.68114
0.010290713,4.68114
0.010325713,4.68114
0.010360713,4.68114
0.010395713,4.68114
0.010430713,3.74491
0.010465713,3.74491
0.010500713,4.68114
0.010535713,4.68114
0.010570713,4.68114
0.010605713,4.68114
0.010640713,4.68114
0.010675713,4.68114
0.010710713,4.68114
0.010745713,4.68114
0.010780713,4.68114
0.010815713,4.21303
0.010850713,4.68114
0.010885713,4.68114
0.010920713,4.68114
0.010955713,4.21303
0.010990713,4.68114
0.011025713,11.2347
0.011060713,1.87246
0.011095713,2.34057
0.011130713,1.87246
0.011165713,2.34057
0.011200713,1.87246
0.011235713,2.34057
0.011270713,2.34057
0.011305713,1.87246
0.011340713,2.34057
0.011375713,2.34057
0.011410713,2.80869
0.011445713,2.34057
0.011480713,2.34057
0.011515713,2.34057
0.011550713,2.80869
0.011585713,2.80869
0.011620713,2.34057
0.011655713,2.80869
0.011690713,2.80869
0.011725713,2.80869
0.011760713,3.2768
0.011795713,2.80869
0.011830713,3.2768
0.011865713,2.80869
0.011900713,3.2768
0.011935713,3.2768
0.011970713,3.2768
0.012005713,3.2768
0.012040713,3.2768
0.012075713,3.74491
0.012110713,3.74491
0.012145713,3.74491
0.012180713,3.74491
0.012215713,3.74491
0.012250713,4.21303
0.012285713,3.74491
0.012320713,4.21303
0.012355713,4.21303
0.012390713,4.68114
0.012425713,4.21303
0.012460713,4.68114
0.012495713,4.68114
0.012530713,4.68114
0.012565713,4.68114
0.012600713,5.14926
0.012635713,5.14926
0.012670713,4.68114
0.012705713,5.14926
0.012740713,5.14926
0.012775713,5.14926
0.012810713,5.61737
0.012845713,5.61737
0.012880713,5.61737
0.012915713,5.61737
0.012950713,6.08549
0.012985713,5.61737
0.013020713,6.08549
0.013055713,6.08549
0.013090713,6.08549
0.013125713,7.02171
0.013160713,6.5536
0.013195713,6.5536
0.013230713,6.5536
0.013265713,7.02171
0.013300713,7.02171
0.013335713,7.02171
0.013370713,7.02171
0.013405713,7.48983
0.013440713,7.48983
0.013475713,7.95794
0.013510713,7.95794
0.013545713,7.48983
0.013580713,7.95794
0.013615713,7.95794
0.013650713,7.95794
0.013685713,8.89417
0.013720713,8.42606
0.013755713,8.89417
0.013790713,9.36229
0.013825713,8.89417
0.013860713,8.89417
0.013895713,8.89417
0.013930713,9.36229
0.013965713,9.8304
0.014000713,9.8304
0.014035713,10.2985
0.014070713,10.2985
0.014105713,9.8304
0.014140713,8.89417
0.014175713,8.42606
0.014210713,9.36229
0.014245713,8.89417
0.014280713,9.8304
0.014315713,9.8304
0.014350713,9.8304
0.014385713,9.8304
0.014420713,9.36229
0.014455713,8.89417
0.014490713,8.89417
0.014525713,9.36229
0.014560713,9.36229
0.014595713,10.2985
0.014630713,10.2985
0.014665713,9.8304
0.014700713,10.7666
0.014735713,9.36229
0.014770713,8.89417
0.014805713,9.36229
0.014840713,9.36229
0.014875713,9.8304
0.014910713,10.2985
0.014945713,9.8304
0.014980713,10.2985
0.015015713,11.2347
0.015050713,10.7666
0.015085713,10.7666
0.015120713,11.2347
0.015155713,12.171
0.015190713,12.171
0.015225713,11.7029
0.015260713,12.6391
0.015295713,11.2347
0.015330713,10.7666
0.015365713,11.2347
0.015400713,11.2347
0.015435713,12.171
0.015470713,11.7029
0.015505713,12.171
0.015540713,12.171
0.015575713,12.171
0.015610713,11.7029
0.015645713,12.6391
0.015680713,13.1072
0.015715713,13.5753
0.015750713,13.1072
0.015785713,12.6391
0.015820713,12.171
0.015855713,12.171
0.015890713,12.171
0.015925713,12.6391
0.015960713,12.6391
0.015995713,13.1072
0.016030713,13.1072
0.016065713,12.6391
0.016100713,13.1072
0.016135713,13.5753
0.016170713,13.5753
0.016205713,14.0434
0.016240713,13.1072
0.016275713,13.5753
0.016310713,13.1072
0.016345713,13.5753
0.016380713,13.5753
0.016415713,14.5115
0.016450713,14.5115
0.016485713,14.9797
0.016520713,13.1072
0.016555713,12.6391
0.016590713,13.1072
0.016625713,14.0434
0.016660713,13.5753
0.016695713,14.0434
0.016730713,14.5115
0.016765713,13.1072
0.016800713,12.6391
0.016835713,13.5753
0.016870713,13.1072
0.016905713,14.5115
0.016940713,14.5115
0.016975713,14.5115
0.017010713,14.0434
0.017045713,12.6391
0.017080713,12.171
0.017115713,13.1072
0.017150713,13.5753
0.017185713,13.5753
0.017220713,13.5753
0.017255713,14.0434
0.017290713,12.6391
0.017325713,12.171
0.017360713,12.6391
0.017395713,13.1072
0.017430713,13.5753
0.017465713,13.5753
0.017500713,14.0434
0.017535713,14.9797
0.017570713,13.1072
0.017605713,12.6391
0.017640713,13.1072
0.017675713,14.0434
0.017710713,14.0434
0.017745713,14.5115
0.017780713,14.5115
0.017815713,15.4478
0.017850713,14.0434
0.017885713,13.1072
0.017920713,13.5753
0.017955713,14.5115
0.017990713,14.5115
0.018025713,14.9797
0.018060713,14.9797
0.018095713,15.9159
0.018130713,14.0434
0.018165713,13.1072
0.018200713,13.5753
0.018235713,13.5753
0.018270713,14.5115
0.018305713,14.5115
0.018340713,14.9797
0.018375713,14.5115
0.018410713,13.1072
0.018445713,12.6391
0.018480713,13.1072
0.018515713,14.0434
0.018550713,13.5753
0.018585713,14.9797
0.018620713,14.0434
0.018655713,14.5115
0.018690713,13.1072
0.018725713,13.1072
0.018760713,13.1072
0.018795713,14.0434
0.018830713,14.0434
0.018865713,14.0434
0.018900713,13.1072
0.018935713,12.6391
0.018970713,12.171
0.019005713,13.1072
0.019040713,13.5753
0.019075713,13.1072
0.019110713,14.0434
0.019145713,12.6391
0.019180713,12.171
0.019215713,12.6391
0.019250713,13.1072
0.019285713,13.5753
0.019320713,13.5753
0.019355713,14.0434
0.019390713,13.5753
0.019425713,13.1072
0.019460713,13.1072
0.019495713,13.5753
0.019530713,14.0434
0.019565713,14.0434
0.019600713,15.4478
0.019635713,14.5115
0.019670713,15.4478
0.019705713,13.5753
0.019740713,13.5753
0.019775713,13.5753
0.019810713,14.0434
0.019845713,14.5115
0.019880713,14.9797
0.019915713,14.9797
0.019950713,14.9797
0.019985713,14.0434
0.020020713,13.5753
0.020055713,14.0434
0.020090713,14.9797
0.020125713,14.9797
0.020160713,14.9797
0.020195713,15.9159
0.020230713,14.0434
0.020265713,13.1072
0.020300713,14.0434
0.020335713,14.0434
0.020370713,14.9797
0.020405713,14.9797
0.020440713,15.4478
0.020475713,15.4478
0.020510713,13.1072
0.020545713,12.6391
0.020580713,13.1072
0.020615713,14.0434
0.020650713,14.0434
0.020685713,14.5115
0.020720713,14.9797
0.020755713,14.9797
0.020790713,14.9797
0.020825713,13.1072
0.020860713,13.1072
0.020895713,13.1072
0.020930713,14.0434
0.020965713,14.5115
0.021000713,14.5115
0.021035713,14.5115
0.021070713,14.9797
0.021105713,12.6391
0.021140713,12.171
0.021175713,12.6391
0.021210713,13.5753
0.021245713,13.5753
0.021280713,13.5753
0.021315713,14.0434
0.021350713,13.5753
0.021385713,13.1072
0.021420713,13.1072
0.021455713,13.5753
0.021490713,14.0434
0.021525713,14.5115
0.021560713,14.9797
0.021595713,14.9797
0.021630713,14.5115
0.021665713,13.5753
0.021700713,14.0434
0.021735713,14.9797
0.021770713,14.9797
0.021805713,15.9159
0.021840713,15.4478
0.021875713,15.9159
0.021910713,14.9797
0.021945713,13.1072
0.021980713,13.1072
0.022015713,14.0434
0.022050713,14.5115
0.022085713,14.9797
0.022120713,15.4478
0.022155713,14.9797
0.022190713,15.9159
0.022225713,14.5115
0.022260713,13.1072
0.022295713,14.5115
0.022330713,14.5115
0.022365713,14.9797
0.022400713,15.4478
0.022435713,15.4478
0.022470713,15.4478
0.022505713,14.5115
0.022540713,13.5753
0.022575713,14.0434
0.022610713,14.9797
0.022645713,14.9797
0.022680713,15.9159
0.022715713,15.4478
0.022750713,15.9159
0.022785713,14.9797
0.022820713,13.5753
0.022855713,14.5115
0.022890713,14.9797
0.022925713,15.4478
0.022960713,15.4478
0.022995713,15.9159
0.023030713,16.384
0.023065713,15.9159
0.023100713,14.0434
0.023135713,14.5115
0.023170713,14.9797
0.023205713,15.9159
0.023240713,15.4478
0.023275713,16.384
0.023310713,15.9159
0.023345713,17.3202
0.023380713,15.4478
0.023415713,15.4478
0.023450713,16.384
0.023485713,16.384
0.023520713,17.3202
0.023555713,17.7883
0.023590713,17.3202
0.023625713,17.3202
0.023660713,16.384
0.023695713,14.9797
0.023730713,15.9159
0.023765713,16.384
0.023800713,16.8521
0.023835713,16.8521
0.023870713,16.8521
0.023905713,17.3202
0.023940713,14.5115
0.023975713,14.9797
0.024010713,15.4478
0.024045713,15.9159
0.024080713,16.384
0.024115713,16.384
0.024150713,16.8521
0.024185713,15.4478
0.024220713,14.5115
0.024255713,15.4478
0.024290713,14.9797
0.024325713,16.384
0.024360713,16.384
0.024395713,16.384
0.024430713,15.9159
0.024465713,14.9797
0.024500713,14.0434
0.024535713,14.5115
0.024570713,14.9797
0.024605713,15.4478
0.024640713,15.4478
0.024675713,16.8521
0.024710713,16.8521
0.024745713,15.9159
0.024780713,17.7883
0.024815713,15.4478
0.024850713,16.384
0.024885713,16.384
0.024920713,16.8521
0.024955713,17.7883
0.024990713,16.8521
0.025025713,17.3202
0.025060713,14.9797
0.025095713,14.5115
0.025130713,14.9797
0.025165713,15.9159
0.025200713,16.384
0.025235713,15.9159
0.025270713,16.384
0.025305713,17.7883
0.025340713,15.4478
0.025375713,15.4478
0.025410713,16.384
0.025445713,16.8521
0.025480713,17.3202
0.025515713,17.3202
0.025550713,16.8521
0.025585713,16.8521
0.025620713,14.5115
0.025655713,14.9797
0.025690713,15.4478
0.025725713,15.9159
0.025760713,16.8521
0.025795713,16.384
0.025830713,15.9159
0.025865713,17.7883
0.025900713,15.4478
0.025935713,15.4478
0.025970713,15.9159
0.026005713,16.8521
0.026040713,16.8521
0.026075713,17.3202
0.026110713,16.384
0.026145713,16.8521
0.026180713,14.5115
0.026215713,15.4478
0.026250713,15.9159
0.026285713,15.9159
0.026320713,16.8521
0.026355713,17.3202
0.026390713,15.9159
0.026425713,16.8521
0.026460713,14.5115
0.026495713,14.5115
0.026530713,15.9159
0.026565713,15.9159
0.026600713,16.384
0.026635713,16.384
0.026670713,15.9159
0.026705713,15.9159
0.026740713,13.5753
0.026775713,14.5115
0.026810713,14.5115
0.026845713,15.4478
0.026880713,15.4478
0.026915713,16.384
0.026950713,15.9159
0.026985713,16.384
0.027020713,15.9159
0.027055713,14.0434
0.027090713,14.9797
0.027125713,15.4478
0.027160713,15.9159
0.027195713,16.8521
0.027230713,16.384
0.027265713,15.9159
0.027300713,17.7883
0.027335713,14.0434
0.027370713,14.5115
0.027405713,14.9797
0.027440713,15.9159
0.027475713,15.9159
0.027510713,16.384
0.027545713,16.384
0.027580713,16.384
0.027615713,15.4478
0.027650713,14.5115
0.027685713,14.5115
0.027720713,15.4478
0.027755713,15.4478
0.027790713,16.8521
0.027825713,16.384
0.027860713,16.384
0.027895713,17.7883
0.027930713,15.4478
0.027965713,15.9159
0.028000713,16.384
0.028035713,17.3202
0.028070713,17.3202
0.028105713,17.3202
0.028140713,17.7883
0.028175713,18.2565
0.028210713,16.384
0.028245713,16.8521
0.028280713,17.7883
0.028315713,17.7883
0.028350713,18.2565
0.028385713,17.7883
0.028420713,17.3202
0.028455713,15.9159
0.028490713,16.8521
0.028525713,17.3202
0.028560713,17.3202
0.028595713,17.7883
0.028630713,17.7883
0.028665713,19.1927
0.028700713,16.384
0.028735713,17.3202
0.028770713,17.7883
0.028805713,18.2565
0.028840713,18.7246
0.028875713,17.7883
0.028910713,19.6608
0.028945713,15.9159
0.028980713,15.9159
0.029015713,16.8521
0.029050713,17.7883
0.029085713,18.2565
0.029120713,18.2565
0.029155713,17.7883
0.029190713,18.2565
0.029225713,15.4478
0.029260713,15.4478
0.029295713,15.9159
0.029330713,16.8521
0.029365713,17.3202
0.029400713,17.3202
0.029435713,16.8521
0.029470713,17.3202
0.029505713,14.0434
0.029540713,14.9797
0.029575713,14.9797
0.029610713,16.384
0.029645713,15.9159
0.029680713,16.384
0.029715713,16.384
0.029750713,16.384
0.029785713,14.9797
0.029820713,14.9797
0.029855713,14.9797
0.029890713,16.384
0.029925713,16.384
0.029960713,16.384
0.029995713,16.384
